idx,timestamp,sentence
8c1fad5ce0dab8908dee527f88697ce2,02:06,You can’t blame Freud for later misapplications of his work— that would be projecting. 
8c1fad5ce0dab8908dee527f88697ce2,02:11,Plenty of his ideas were harmful without any misapplication. He viewed homosexuality as a developmental glitch. He coined the term penis envy— meaning women are haunted for life by their lack of penises. 
8c1fad5ce0dab8908dee527f88697ce2,02:25,"Freud was a product of his era. Yes, some of the specifics were flawed, but he created a new space for future scientists to explore, investigate, and build upon. Modern therapy techniques that millions of people rely on came out of the work he started with psychoanalysis. And today everyone knows there’s an unconscious— that idea was popularized Freud. "
8c1fad5ce0dab8908dee527f88697ce2,02:48,"Psychologists today only believe in a “cognitive unconscious,” the fact that you aren’t aware of everything going on at a given moment. Freud took this idea way too far, ascribing deep meaning to everything. He built his theories on scientific ideas that were outdated even in his own time, not just by today’s standards— for example, he thought individual psychology is derived from the biological inheritance of events in ancient history. And I mean ancient—  like the Ice Age or the killing of Moses. Freud and his closest allies actually believed these prehistorical traumas had ongoing impacts on human psychology. He thought that the phase of cold indifference to sexuality during pubescence was literally an echo of the Ice Age. With fantastical beliefs like these, how can we take him seriously? "
8c1fad5ce0dab8908dee527f88697ce2,03:43,"Any renowned thinker from centuries past has ideas that seem fantastical by today’s standards, but we can’t discount their influence on this basis. Freud was an innovator linking ideas across many fields. His concepts have become everyday terms that shape how we understand and talk about our own experiences. The Oedipus complex? Ego and id? Defense mechanisms? Death wishes? All Freud. "
8c1fad5ce0dab8908dee527f88697ce2,04:10,But Freud didn’t present himself as a social theorist— he insisted that his work was scientific. 
8c1fad5ce0dab8908dee527f88697ce2,04:17,Are you saying he… repressed inconvenient facts? 
8c1fad5ce0dab8908dee527f88697ce2,04:22,Freud’s theories were unfalsifiable. 
8c1fad5ce0dab8908dee527f88697ce2,04:24,"Wait, so you’re saying he was right? "
8c1fad5ce0dab8908dee527f88697ce2,04:27,"No, his ideas were framed so that there’s no way to empirically verify them. Freud didn’t even necessarily believe in the psychoanalysis he was peddling. He was pessimistic about the impact of therapy. "
8c1fad5ce0dab8908dee527f88697ce2,04:40,What! I think I need to lie down! 
8c1fad5ce0dab8908dee527f88697ce2,04:43,"Many of Sigmund Freud’s ideas don’t hold up to modern science, and his clinical practices don’t meet today’s ethical standards. At the same time, he sparked a revolution in psychology and society, and created a vocabulary for discussing emotion. Freud made his share of mistakes. But is a thinker responsible for how subsequent generations put their ideas to use? Do they deserve the blame, credit, or redemption when we put history on trial? "
fa2133f1e5a865a5a5044777824fe147,00:01,"Would you ever forgive a person who kills a member of your family? In September of 2019, Dallas police officer Amber Guyger was sentenced for murder, and then the brother of the victim forgave her. Brandt Jean was 18 years old, and I joined the rest of the country watching on television in awe at that act of grace. "
fa2133f1e5a865a5a5044777824fe147,00:36,But I also worried. I worried that people who are African American like Brandt Jean are expected to forgive more often than other people. And I worried that a white police officer like Amber Guyger receives a lesser sentence than other people who commit wrongful killings. 
fa2133f1e5a865a5a5044777824fe147,00:58,"But because I'm a law professor, I also worried about the law itself. The law leans so severely towards punishment these days that it's part of the problem. And that's what I want to talk about here. "
fa2133f1e5a865a5a5044777824fe147,01:16,"The powerful example of one individual's forgiveness makes me worry that lawyers and officials too often overlook the tools that law itself creates to allow forgiveness, when the principle should be the cornerstone of a thriving society. I worry that lawyers and officials do not adequately use the tools of forgiveness, by which I mean letting go of justified grievance. And those tools are many. They include pardons, commutations, expungement, bankruptcy for debt and the discretion that's held by police and prosecutors and judges. "
fa2133f1e5a865a5a5044777824fe147,02:02,But I also worry -- I worry a lot -- 
fa2133f1e5a865a5a5044777824fe147,02:05,"I worry that these tools, when used, replicate the disparities, the inequities along the lines of race and class and other markers of advantage and disadvantage. Biases or privileged access are at work when United States presidents pardon people charged with crimes. Historically, white people are pardoned four times as often as members of minority groups for the same crime, same sentence. "
fa2133f1e5a865a5a5044777824fe147,02:39,"Forgiveness between individuals is supported by every religious tradition, every philosophic tradition. And medical evidence now shows the health benefits of letting go of grievances and resentments. As Nelson Mandela led South Africa's transition from apartheid to democracy, he explained, ""Resentment is like drinking a poison and hoping it will kill your enemies."" "
fa2133f1e5a865a5a5044777824fe147,03:11,"Law can remove the penalties for those who apologize and seek forgiveness. For example, in 39 states in the United States and the District of Columbia, there are laws that allow medical professionals to apologize when something goes wrong and not fear that that statement could later be used against them in an action for damages. More actively, bankruptcy law offers debtors, under some conditions, the chance to start anew. Pardons and expungements sealing criminal records can, too. "
fa2133f1e5a865a5a5044777824fe147,03:47,"I have been teaching law for almost 40 years, hard to believe, but recently, I realized that we don't teach law students about the tools of forgiveness that are within the legal system, and nor do law schools usually explore the potential for new avenues for forgiveness that law can adopt or assist. These are lost opportunities. These are lost obligations, even, because the students that I teach will become prosecutors, judges, governors, presidents. Barack Obama, my former student, used his power as the President of the United States to give pardons. That released several hundred people from prison after the law changed to provide shorter sentences for the same drug crimes for which they had been convicted. But if he hadn't used his pardon power, they would still be in prison. "
fa2133f1e5a865a5a5044777824fe147,04:50,"Legal tools of forgiveness should be used more, but not without reason and not with bias. A ""New Yorker"" cartoon shows a judge with a big nose and a big mustache looking down at a defendant with the exact same nose and exact same mustache and says, ""Obviously not guilty."" "
fa2133f1e5a865a5a5044777824fe147,05:10,"Forgiveness could undermine the commitment that law has to treat people the same under the same circumstances, to apply rules evenly. In this age of resentment, mass incarceration, widespread consumer debt, we need more forgiveness, but we need a philosophy of forgiveness. We need to forgive fairly. "
fa2133f1e5a865a5a5044777824fe147,05:36,"Contrast the treatment globally of child soldiers with the treatment of juvenile offenders in the United States. International human rights condemn and punish adults who involve children in armed conflict as those most responsible, but treat the children themselves quite differently. The International Criminal Court, now with 122 member nations, convicted Thomas Lubanga, warlord in the [Democratic Republic of the] Congo, for enlisting, recruiting and deploying children, teens, as soldiers. Many nations commit to ensuring that people under the age of 15 do not become child soldiers, and most nations treat those who do become soldiers not as objects of punishment but as people deserving a fresh start. "
fa2133f1e5a865a5a5044777824fe147,06:32,"Compare and contrast how the United States treats juvenile offenders, where we severely punish minors, often moving them to adult courts, even adult prisons. And yet, like child soldiers, teens and children are drawn into violent activity in the United States when there are few options, when they are threatened or when adults induce them with money or ideology. The rhetoric of innocence is resonant when we talk about child soldiers, but not when we talk about teen gang members in the United States. Yet in both settings, youth are caught in worlds that are made by adults, and forgiveness can offer both accountability and fresh starts. "
fa2133f1e5a865a5a5044777824fe147,07:21,"What if, instead, young people caught in criminal activity and violence could have chances to accept responsibility while learning and rebuilding their lives and their own communities? Legal frameworks inviting youth to describe their conduct could also involve community members to hear and forgive. Called ""restorative justice,"" such efforts emphasize accountability and service rather than punishment. Many schools in the United States have turned to use restorative justice methods to resolve conflicts and to prevent them, and to disrupt the school-to-prison pipeline. "
fa2133f1e5a865a5a5044777824fe147,08:04,"Some American high schools have replaced automatic suspensions with opportunities for victims to narrate their experiences and for offenders to take responsibility for their actions. As they describe their experiences and feelings about a theft or hateful graffiti or a verbal or physical assault, the victims and offenders often express strong emotions. And other members of the community take turns describing the impact of the offense on them. The leader is often a student peer, who is trained to deescalate the conflict and orchestrate a conversation about what the offender can do that would help the victim. Together, they come to an agreement about how to move forward, what the wrongdoer can do to repair the injury and what all could do to better avoid future conflicts. "
fa2133f1e5a865a5a5044777824fe147,08:59,"Consider this example, recently in a publication. A young woman named Mercedes M. transferred, in California, from one high school to another after she was so repeatedly suspended in her old high school for getting into fights. And here in her new high school, two other young women accused her of lying and called her the b-word. A counselor came over and talked to her and earned enough trust that she acknowledged she had stolen the shoes of one of the other classmates. Turns out, the three of them had known each other for a long time, and they didn't know any other way to deal with each other other than to fight. "
fa2133f1e5a865a5a5044777824fe147,09:44,"The facilitator invited them to participate in a circle, a confidential conversation about what happened, and they agreed. And initially, each of them expressed a lot of emotion. And then Mercedes apologized. And she said she had stolen the shoes, but she did so because she wanted to sell them and take the money to pay for a drug test so that her mother could show she was clean and try to regain custody of two younger children who were then in state protective care. "
fa2133f1e5a865a5a5044777824fe147,10:24,"The other girls heard this, saw Mercedes crying and they hugged her. They did not ask her to return what she'd stolen, but they did say they wanted a restart. They wanted a reason they could trust her. Later, Mercedes explained that she was sure she would have been suspended if they hadn't had this process. And her high school has reduced suspensions by more than half through the use of this kind of restorative justice method. "
fa2133f1e5a865a5a5044777824fe147,10:52,"Restorative justice alternatives involve offenders and victims in communicating in ways that an adversarial and defensive process does not allow, and it's become the go-to method in places like the District of Columbia juvenile justice system and innovations like Los Angeles's Teen Court. If tuned to fairness, forgiveness methods like bankruptcy would be available not only for the for-profit college that goes belly-up but also for the students stuck with the loans; pardons would not be given to campaign contributors; and black men would no longer have 20 percent longer criminal sentences than do white men, due to how judges exercise discretion. "
fa2133f1e5a865a5a5044777824fe147,11:41,"Forgiveness across the board is one way to avoid such biases. Sometimes, a society just needs a reset when it comes to punishment and debt. The Bible calls for periodic forgiveness of debts and freeing prisoners, and it recently helped to inspire a global movement. Jubilee 2000 joined Pope John Paul II and rock star Bono and over 60 nations in an effort to seek the cancellation and succeed in canceling the debt of developing countries, amounting to over 100 billion dollars of debt canceled, resulting in measurable reduction in poverty. "
fa2133f1e5a865a5a5044777824fe147,12:32,"In a similar spirit, there are people who are copying the techniques of commercial debt collectors who purchase debt for pennies on the dollar and then seek to enforce it. Late-night television host John Oliver partnered with a nonprofit group called RIP Medical Debt, and for only 60,000 dollars, they purchased 15 million dollars' worth of medical debt, and then they forgave it. "
fa2133f1e5a865a5a5044777824fe147,13:07,"That allowed nearly 9,000 people to have a restart in their lives. This kind of precedent should trigger and encourage more such actions. It's time for a reset, given mass incarceration, medical and consumer debt and given indigent criminal defendants who are charged and put in debt because they're expected to pay for their own probation officers and their own electronic monitors. "
fa2133f1e5a865a5a5044777824fe147,13:37,"Forgiving violations of law or promises to pay back loans does pose risks. Forgiveness may encourage more violations. Economists even have a name for it. They call it ""moral hazard."" Should there be amnesty for immigration violations? Should a president offer pardons to protect himself or to induce lawbreaking? These are tough questions for our time. But escalating resentments hold their own dangers. So does attributing blame to individuals for circumstances largely outside their own control. "
fa2133f1e5a865a5a5044777824fe147,14:17,"To ask how law may forgive is not to deny the fact of wrongdoing. Rather, it's to widen the lens to enable glimpses of the larger patterns and to enable new choices that can go forward if we can wipe the slate clean. "
fa2133f1e5a865a5a5044777824fe147,14:38,Thank you. 
09704782c2fd58e9198a4cc8f04e30d0,00:07,"Flanked by two powerful European nations, the English Channel has long been one of the world’s most important maritime passages. Yet for most of its history, the channel’s rocky shores and stormy weather made crossing a dangerous prospect. Engineers of the early 1800's proposed numerous plans for spanning the 33 kilometer gap. Their designs included artificial islands linked by bridges, submerged tubes suspended from floating platforms, and an underwater passage more than twice the length of any existing tunnel. By the end of the century, this last proposal had captured European imagination. The invention of the tunnel boring machine and the discovery of a stable layer of chalk marl below the seabed made this fantastic tunnel more feasible. But the project’s most urgent obstacles were ones no engineer could solve. "
09704782c2fd58e9198a4cc8f04e30d0,01:06,"At the time, Britons viewed their geographic isolation as a strategic advantage, and fears about French invasion shut down plans for the tunnel. The rise of aerial warfare rendered these worries obsolete, but new economic concerns arose to replace them. Finally, 100 years after the initial excavation, the two countries reached an agreement— the tunnel would proceed with private funding. In 1985, a group of French and British companies invested the modern equivalent of 14 billion pounds, making the tunnel the most expensive infrastructure project to date. "
09704782c2fd58e9198a4cc8f04e30d0,01:46,"The design called for three separate tunnels— one for trains to France, one for trains to England, and one service tunnel between them. Alongside crossover chambers, emergency passages, and air ducts, this amounted to over 200 kilometers of tunnels. In 1988, workers began excavating from both sides, planning to meet in the middle. "
09704782c2fd58e9198a4cc8f04e30d0,02:10,"Early surveys of the French coast revealed the site was full of fault lines. These small cracks let water seep into the rock, so engineers had to develop waterproof boring machines. The British anticipated drier conditions, and forged ahead with regular borers. But only months into the work, water flooded in through undetected fissures. To drill in this wet chalk, the British had to use grout to seal the cracks created in the borer’s wake, and even work ahead of the main borer to reinforce the chalk about to be drilled. "
09704782c2fd58e9198a4cc8f04e30d0,02:46,"With these obstacles behind them, both teams began drilling at full speed. Boring machines weighing up to 1,300 tons drilled at nearly 3.5 meters per hour. As they dug, they installed lining rings to stabilize the tunnel behind them, making way for support wagons following each machine. "
09704782c2fd58e9198a4cc8f04e30d0,03:09,"Even at top speed, work had to proceed carefully. The chalk layer followed a winding path between unstable rock and clay, punctured by over 100 boring holes made by previous surveyors. Furthermore, both teams had to constantly check their coordinates to ensure they were on track to meet within 2 centimeters of each other. To maintain this delicate trajectory, the borers employed satellite positioning systems, as well as paleontologists who used excavated fossils to confirm they were at the right depth. "
09704782c2fd58e9198a4cc8f04e30d0,03:45,"During construction, the project employed over 13,000 people and cost the lives of ten workers. But after two and a half years of tunneling, the two sides finally made contact. British worker Graham Fagg emerged on the French side, becoming the first human to cross the channel by land since the Ice Age. "
09704782c2fd58e9198a4cc8f04e30d0,04:07,"There was still work to be done— from installing crossover chambers and pumping stations, to laying over a hundred miles of tracks, cables, and sensors. But on May 6, 1994, an opening ceremony marked the tunnel’s completion. Full public service began 16 months later, with trains for passengers and rail shuttles for cars and trucks. "
09704782c2fd58e9198a4cc8f04e30d0,04:31,"Today, the Channel Tunnel services over 20 million passengers a year, transporting riders across the channel in just 35 minutes. Unfortunately, not everyone has the privilege of making this trip legally. Thousands of refugees have tried to enter Britain through the tunnel in sometimes fatal attempts. These tragedies have transformed the tunnel’s southern entrance into an ongoing site of conflict. Hopefully, the structure’s history can serve as a reminder that humanity is at their best when breaking down barriers. "
f5ae6143fa79ba55deb5e9e720b4c681,00:04,"Whitney Pennington Rodgers: Hello everyone, and welcome back to TEDConnects. If you're (Audio feedback) joining us for the -- If you're joining us for the first time, we've been bringing interviews all week with some of the world's greatest minds to help us make sense of this unprecedented moment that we're living in. I'm Whitney Pennington Rodgers, TED's current affairs curator and one of your hosts. This week, thousands of you have tuned in to these live events each day, and hundreds of thousands more have watched these interviews after the fact. We've really loved seeing your questions. They add so much to these conversations. So please keep them coming. In a few minutes, I'm going to disappear to work with our team behind the scenes to monitor our Facebook feed, where you can leave some of your questions. I'll work to figure out which ones are the ones that we can bring back to our guest, and I will ask as many of them as I can during the live interview. Today, we're going to be touching on a subject that I think is top of mind for a lot of people, so I'd like to turn things over to the head of TED, Chris Anderson, who will introduce today's guest. "
f5ae6143fa79ba55deb5e9e720b4c681,01:07,Chris Anderson: Hello. 
f5ae6143fa79ba55deb5e9e720b4c681,01:09,WPR: Hi Chris. How's it going today? 
f5ae6143fa79ba55deb5e9e720b4c681,01:11,"CA: Nice to see you again, Whitney. It's going pretty good here. Amazing days. "
f5ae6143fa79ba55deb5e9e720b4c681,01:16,"WPR: That's good. That's great. We have sunshine here in the Northeast, which is nice. "
f5ae6143fa79ba55deb5e9e720b4c681,01:22,"CA: So look, I am excited to introduce this guest, because I've known Seth Berkley for a long time. I count him as a friend. He's a man who has really devoted his life to the most profound questions about public health. Vaccines are extraordinary. They save millions of lives. The quest for a coronavirus vaccine is, I think, the biggest single question that the world faces now if we're going to get out of this. So it's just a delight to welcome Dr. Seth Berkley to TED Connects. Come on in, Seth. "
f5ae6143fa79ba55deb5e9e720b4c681,02:08,"Seth Berkley: Good to see you there, Chris, and delighted to be with you and all of the TED community. "
f5ae6143fa79ba55deb5e9e720b4c681,02:15,"CA: Well, so look, on Tuesday, Bill Gates was here, and he mentioned that your organization, Gavi, is really at the heart of the quest for a vaccine. So tell us a bit -- what is Gavi? "
f5ae6143fa79ba55deb5e9e720b4c681,02:32,"SB: So Chris, thank you for that. What's interesting is that 20 years ago -- we just celebrated our 20th anniversary -- there were all these powerful new vaccines that were being used in wealthy countries, and the challenge is, they weren't getting to the places that they could make the most difference: the developing world. So Gavi was formed as an alliance -- WHO, the World Bank, the Gates Foundation, UNICEF -- all working together to try to bring these vaccines to the developing world. And it's been very successful. We've launched 433 new vaccines in the most difficult countries in the world, in the Somalias and Yemens and DRCs and Nigerias. But we've also set up emergency stockpiles for outbreak-based vaccines, so if there's an outbreak anywhere in the world of yellow fever or of things like cholera or meningitis and now Ebola, we have vaccines that are available to do that. And the last thing we are trying to do is build the health systems out to deliver these vaccines, but also to make sure that we can pay attention to new diseases that pop up in different parts of the world. "
f5ae6143fa79ba55deb5e9e720b4c681,03:43,CA: And just give us a sense of the scale of this. How many vaccines do you distribute in a given year? And how many lives do you believe that that may be saving? 
f5ae6143fa79ba55deb5e9e720b4c681,03:53,"SB: So, let me give you a macro number. We've immunized more than 760 million additional children -- 760 million additional children -- and prevented more than 13 million deaths. In an average year, we give about a half a billion doses because we started out with six diseases, but now we vaccinate against 18 different diseases. "
f5ae6143fa79ba55deb5e9e720b4c681,04:20,"CA: Yeah, the scale of that is incredible, and amidst all the bad news that's happening, it's kind of amazing that this intervention can save so many lives. I mean, help us understand what a vaccine is. "
f5ae6143fa79ba55deb5e9e720b4c681,04:36,"SB: So, the original idea, the word ""vaccine,"" comes from ""vaca,"" or cow. And the observation made in the 1700s was that milkmaids had beautiful skin, whereas everybody else had pockmarks from having gotten over smallpox. And the concept was that she was getting infected with a zoonosis, that is, with naturally occurring cowpox, not smallpox. That then protected against smallpox. And it was tested in those days: Could you artificially do that? They of course didn't understand virology, they didn't understand any of those issues. But what a vaccine is is something that you give to artificially stimulate the immune system, hopefully to not make you sick. But then later on, when the body comes in contact with the real disease, it thinks it's already seen it and it is able to fight it off without making the person sick. "
f5ae6143fa79ba55deb5e9e720b4c681,05:30,"CA: I mean, it's kind of a miraculous thing to me that they work that way, that your body is always there looking for these threats. And a vaccine, I guess, the body perceives it as a threat, and therefore arms itself against that threat, right? And that's what gives the protection. So, is that why some people are sort of -- irrationally, I will say -- irrationally scared of vaccines and feel that they may be dangerous, because they are a kind of threat that you're putting into your body in a very subtle way? "
f5ae6143fa79ba55deb5e9e720b4c681,06:03,"SB: Well, of course, when this first started, there were two ways to make vaccines. You could grind them up and inject them, so-called ""whole killed vaccines."" So you took organisms and you got an immune response, and sometimes those organisms, even though they were dead, gave you a pretty whopping immune response: your arms were sore, you got fevers. Then we moved to these weakened live viruses, and frankly, those are the best vaccines. That's what measles is. That's what yellow fever is. These are weakened viruses. They don't give you disease, but because they look like the natural viruses, your body gets protection and, frankly, you get protection for your whole life. Today, because people are worried about side effects, we've begun to use molecular biology and use little bits of it, and therefore, it's moved forward. But the reason people are mostly scared is because, frankly, vaccines have been so successful. You don't expect, if you have a child or two children, that those children are going to die of these diseases, unlike in the past, when three or four out of your five or six or seven kids would die. So today, people think, well, gee, these diseases aren't around, they're not that bad and, by the way, if I'm injecting these things, maybe they're not organic, maybe it'll make my child cry, maybe it'll make them sick, and I don't need to do it. And that's the challenge. You don't want to scare people to death on how bad these diseases can be, but at the same time, you want them to understand that these diseases are serious and can cause really bad disease and sequela. "
f5ae6143fa79ba55deb5e9e720b4c681,07:36,"CA: So yesterday, you issued a really powerful call for this massive, coordinated global response to tackle the search for a coronavirus vaccine. We're going to come that in a bit, because I think that's a very exciting topic. But I think we need some more background first. I want to go back five years to when you stood on the TED stage and you held up two candidate Ebola vaccines. This was just a few months after Ebola had been terrifying the world. It was basically amazing how quickly those vaccines had been developed. What happened to them? "
f5ae6143fa79ba55deb5e9e720b4c681,08:18,"SB: It's a great question, and let me tell a little bit of the story, but at the end, there were two vaccines. One, it turned out, couldn't finish its testing, because the epidemic died down. The other one was fully tested. It had a hundred percent efficacy. We then went on to work with manufacturers to produce that vaccine, at least temporarily, in an investigational form, just in case there were more outbreaks. There were, and those are the vaccine doses that we've used in the DRC. In the last two outbreaks, 280,000 people have been vaccinated with this experimental vaccine, and today, there is a licensed vaccine, and we are now procuring a global stockpile of a half a million doses. But let me just say, Chris, the reason they came so quickly at that moment is, after September 11th, there was concern in the US about bioterrorism. Remember, there were anthrax attacks. And so what happened was there was a list of agents, and Ebola, for a short time, was on that list of agents, so people started making vaccines, and later on, they decided that was not necessarily a good bioterrorism agent, so they dropped that off the list. But in the freezers were vaccines that had been started, and they were dusted off, and that's why we could move so quickly in that moment. "
f5ae6143fa79ba55deb5e9e720b4c681,09:45,"CA: And yet, how long was it from that moment on the TED stage with the candidate vaccine to actual deployment? "
f5ae6143fa79ba55deb5e9e720b4c681,09:53,"SB: So, what happened was, the epidemic began to go down. The clinical trial I told you about was done. It was a heroic clinical trial done by WHO, and it showed that it had these results. That epidemic then stopped. We didn't know if there were going to be more epidemics. It took another number of years to finish the work on the vaccine to make sure it was pure, to figure out how to manufacture it at scale. It's during that period that we put vaccine away and had it available in case there were other outbreaks. And it turned out, there were three outbreaks. One went away quickly, but there were two. I was there on day 13 of the second outbreak. We injected the vaccine, cases went up, then they went down, and controlled it. And then this DRC in North Kivu outbreak, which really was terrible because it was in a war zone. And that's the one where we've been not only vaccinating in DRC but in surrounding countries. By the way, that is now, I believe, day 38 or 39 out of the 42 necessary to say it's over. We hope it is. And that would be, again, an enormous example of what vaccines can do, even in a very difficult setting. "
f5ae6143fa79ba55deb5e9e720b4c681,11:00,"CA: And yet, in one way, Seth, it's kind of shocking that the outbreak that happened at the start of 2015, end of 2014, that it happened at all, because the world has known about Ebola for a long time. It's been sequenced and so forth. A vaccine could have been developed and got ready for a possible outbreak. Why didn't that happen? "
f5ae6143fa79ba55deb5e9e720b4c681,11:24,"SB: Well, there had been 26 outbreaks before, but each one of them was small -- couple of hundred people or a couple of dozen people -- in the poorest African countries in the world. There was no market for it. People didn't know how to test it because they would just pop up and then go away. And so even though it was obviously a disease that potentially could spread, it had never really spread before. Of course, in West Africa, they didn't have a good surveillance system; it spread for three months before people identified that it was Ebola, and by that time, it was too late. It had spread. What's important about that lesson is that then caused huge disruption across Africa, across the world, because cases went to other places. And the challenge then was, and the reason we had to step in, was because there still was no market. So the Gavi board said, ""We will put out 390 million dollars. We'll put it out there and tell companies, we're open for business, we'll create a market, we'll buy the vaccine."" And that led to companies being willing to finish the investment to get us to where we are today. "
f5ae6143fa79ba55deb5e9e720b4c681,12:29,"CA: Right, right. So it's a real paradox, right? In a way, the very thing that makes vaccines so extraordinary, that once they're developed, they are so cheap to administer, for a few dollars, I guess, you can administer this dose that will save someone maybe a lifetime of illness or save their lives, and yet so much of medical research and invention and development is done by companies who need to see a revenue stream, and so they don't see it from those tiny little cheap things that might save a lot of lives. So it's a real market failure that in this circumstance now -- That's one of the things I guess you're thinking hard about, how on earth do we get round and avoid that market failure crippling the response this time? "
f5ae6143fa79ba55deb5e9e720b4c681,13:14,"SB: Well, first of all, one of the reasons Bill Gates likes vaccines is, in a sense, it's a little bit like software creation. You put a lot of money and effort into creating it, but once you've got it, you can produce it pretty cheaply and use it in different places around the world. I don't want to beat up the pharmaceutical industry here because they were heroic in Ebola, but I think realistically, they are for-profit entities, and they have to say to their shareholders, ""Somebody's going to pay for this, or we're going to do it as a charitable thing."" And if we do it as a charitable thing, they can't keep doing it. Since then, there is a new initiative called CEPI, the Coalition for Epidemic Preparedness Innovations. It was set up at Davos a few years ago, and its purpose is to try to make vaccines for the list of diseases that aren't yet known epidemics but that can potentially be there. And the idea would be using public sector money to get us prepared. Of course, they jumped in on this coronavirus as well. Last thing is, of course, I'm not worried on a coronavirus stage that this is a problem, with not having a market. One of the challenges here is that there may be too big a market for this, and therefore, how do we make sure there's access for developing countries. "
f5ae6143fa79ba55deb5e9e720b4c681,14:24,"CA: All right, so talk about this virus, Seth. How is it different from Ebola? How challenging is it to create a vaccine for it? "
f5ae6143fa79ba55deb5e9e720b4c681,14:34,"SB: So what's interesting about coronaviruses is that they are animal viruses, probably primarily in bats. They jump into other animals sometimes, and then they jump into humans. So this shouldn't have been a surprise. This is the third coronavirus that has jumped into humans. We had SARS in early 2002, we had MERS a number of years later, and now we have this virus. What's interesting is there is a database that shows there are 30,000-some-odd isolated coronaviruses in animals, and one of the things that people tried to do was say the way these coronaviruses work is they have a spike on them. They're called ""corona"" because they look like the sun. That spike is where it attaches to a certain receptor in people's lungs. And so somebody said, well, maybe we can begin to look at those spikes and see if they're similar to the human receptors and they can be predicted. But the problem is people don't invest in those types of research. And, of course, I think that, given it's an evolutionary certainty, we're going to see this, that we should be. But one other point about this is coronavirus jumped into humans in ancient history as well, and so we have now about a third to a quarter of the common cold viruses are actually coronaviruses. And what's interesting about those is they don't make you deathly ill like these, but you also don't have long-term immunity to them, so you can get reinfected with these viruses after 10 months, a year. And so that does raise an issue on vaccinology, because you want to ideally have lifetime immunity. "
f5ae6143fa79ba55deb5e9e720b4c681,16:07,"CA: The reason why we get reinfected is because the virus mutates slightly, and so it escapes the antibodies? "
f5ae6143fa79ba55deb5e9e720b4c681,16:14,"SB: No, no, not in this case. Not in this case. So in flu, that's what happens. The viruses are always mutating. In HIV, the reason we don't have a vaccine is because they're all mutating. In this case, the immune response seems to get weaker and go away, and people get reinfected with the same viruses. Now, that is potentially a solvable problem using vaccinology and many different techniques, but the point is, we just can't assume. Some people now are talking about herd immunity as a way to deal with this virus, and the idea there is if you could get enough people infected -- you know, forget for a moment that a lot of people are going to die and be miserable while that happens -- but the idea is that you get a certain level immunity in the community, and then the disease will go away. Well, that is only true if you get long-term immunity. If you don't, then you could go through all of that horrible experience, have all those deaths, and then not have the protection you need to protect against this disease. "
f5ae6143fa79ba55deb5e9e720b4c681,17:11,"CA: OK, so in a way, the quest we're looking for is a vaccine that will work for the long term. I mean, I guess any vaccine that works at all will be a huge gift, but it could well be one that we have to retake every year, or something like that. "
f5ae6143fa79ba55deb5e9e720b4c681,17:26,"SB: Right. That is certainly possible. Of course, we have to remember, though, that SARS and MERS both had even higher mortality than this virus does, and they give a much more profound immune response. So it may be that they react differently than the common cold viruses. The challenge, of course, is that we haven't had the opportunity to study these over a long time, and this new disease -- three and a half months, we've had it. More science has been done for this disease in this short period of time, but we don't understand fully the epidemiology of the virus, the immune response, what's protective, which is the best animal model. All of that is being worked on by science and at breakneck pace, but a lot to learn. "
f5ae6143fa79ba55deb5e9e720b4c681,18:09,"CA: So talk about how the medical and the research community responded. Because, the Chinese authorities -- I guess we heard it yesterday -- only found out about this sometime in December. Already, early in January -- I think the virus started in November, they found out about it in December -- by early January, they had already released a sequence of the virus to the world, and now here we are. And I think I saw that more than 40 companies are already claiming candidate vaccines. What does it mean to have a candidate vaccine? Like, have companies tested this already against animals or something? Or are they just looking at a computer model where they go, ""That should work""? "
f5ae6143fa79ba55deb5e9e720b4c681,18:54,"SB: Well, it's an interesting question you ask there. So first of all, China was heroic on this. They did post the genetic sequence of it. Today, we have companies that can sit down with a computer and from that genetic sequence, make what is a candidate vaccine. Now, a candidate vaccine obviously means it's not a licensed product. It's something that somebody wants to work on. But you're right, you have to have the right nomenclature, because ""candidate"" can mean I'm working on something, it's in my head, I'm just doing a little work on it, I've got something in a vial, I'm beginning to do testing on it. And so what we saw in that case was a company called Moderna. That was the first vaccine that went into humans. It's a messenger RNA-based system. I actually visited the company, not in this outbreak but before, because the technology is interesting. And what they were able to do was, in 42 days, make a candidate vaccine from the genetic sequence. They didn't need the organism. That now is in clinical testing. Now, there is no licensed mRNA vaccine, so we're going to have to figure out, is it safe? Does it work in different age groups? How are we going to scale it up? All of that. But there are many others who are using conventional vaccinology. An example would be, the French are working on a measles-based vaccine. The idea is to put the spiked protein in the measles vector, and it takes a little bit longer to do that work, but once you have that done, of course, we know how to make measles vaccine. We make hundreds and hundreds and hundreds of millions of doses and provide it to the whole world. If that was to work, that might be easier to scale up. So I think what we want in the race is to have multiple different vaccines moving forward. We don't want one or two. We don't want a hundred in the late stages, because it's expensive and hard to do. But we want to have a diversity of science approaches going forward. "
f5ae6143fa79ba55deb5e9e720b4c681,20:49,CA: Which of the other candidates out there are you excited by or at least intrigued by? 
